2016A00054601035,Manitoba,Stuartburn,Rural municipality,5.5,8.2,1
2016A00054601039,Manitoba,Piney,Rural municipality,4.9,8.5,0
2016A00054601043,Manitoba,Reynolds,Rural municipality,6.6,10.1,111
2016A00054601046,Manitoba,Whitemouth,Rural municipality,4.6,7.8,0
2016A00054601051,Manitoba,Pinawa,Local government district,4.3,8,0
2016A00054601057,Manitoba,Lac du Bonnet,Rural municipality,10.9,6.5,1000
2016A00054601060,Manitoba,Lac du Bonnet,Town,9,14.1,111
2016A00054601071,Manitoba,Alexander,Rural municipality,5.1,6.9,0
2016A00054601075,Manitoba,Powerview-Pine Falls,Town,5.4,7.3,101
2016A00054601078,Manitoba,Victoria Beach,Rural municipality,5.4,11.8,10
2016A00054601094,Manitoba,"Division No.  1, Unorganized",Unorganized,11.6,9,1100
2016A00054602024,Manitoba,Emerson-Franklin,Municipality,4.3,7.3,0
2016A00054602032,Manitoba,De Salaberry,Rural municipality,5.2,9.8,1
2016A00054602037,Manitoba,St-Pierre-Jolys,Village,3.8,10.3,10
2016A00054602041,Manitoba,Hanover,Rural municipality,3.4,6,0
2016A00054602044,Manitoba,Steinbach,City,2.9,4.5,0
2016A00054602046,Manitoba,Niverville,Town,2.6,2.7,0
2016A00054602053,Manitoba,La Broquerie,Rural municipality,4.4,11.9,11
2016A00054602057,Manitoba,Ste. Anne,Rural municipality,3.8,10,11
2016A00054602061,Manitoba,Ste. Anne,Town,5.3,5.8,0
2016A00054602069,Manitoba,Tach̩,Rural municipality,2.7,5.5,0
2016A00054602075,Manitoba,Ritchot,Rural municipality,2.4,4.8,0
2016A00054603030,Manitoba,Montcalm,Rural municipality,3.7,9.7,0
2016A00054603040,Manitoba,Altona,Town,6.9,4.5,0
2016A00054603041,Manitoba,Rhineland,Municipality,3,5.6,0
2016A00054603047,Manitoba,Stanley,Rural municipality,2.7,5.2,0
2016A00054603050,Manitoba,Winkler,City,3.9,6.1,0
2016A00054603053,Manitoba,Morden,City,3.6,5.1,0
2016A00054603058,Manitoba,Thompson,Rural municipality,3.4,13.1,111
2016A00054603062,Manitoba,Roland,Rural municipality,3.8,9.9,0
2016A00054603065,Manitoba,Morris,Rural municipality,3.1,3.1,0
2016A00054603067,Manitoba,Morris,Town,5.1,7.4,0
2016A00054603072,Manitoba,Dufferin,Rural municipality,2.5,5.1,0
2016A00054603074,Manitoba,Carman,Town,6.2,7.8,0
2016A00054604034,Manitoba,Pembina,Municipality,8.3,4.3,0
2016A00054604040,Manitoba,Louise,Municipality,9.4,4.2,0
2016A00054604052,Manitoba,Cartwright-Roblin,Municipality,3.6,4.2,0
2016A00054604057,Manitoba,Argyle,Rural municipality,11.5,11.3,1010
2016A00054604064,Manitoba,Lorne,Municipality,9.8,7.5,0
2016A00054604068,Manitoba,Swan Lake  7,Indian reserve,3.4,3.5,101
2016A00054605025,Manitoba,Killarney - Turtle Mountain,Rural municipality,5.1,5.4,0
2016A00054605032,Manitoba,Boissevain-Morton,Municipality,5.1,8.5,0
2016A00054605038,Manitoba,Deloraine-Winchester,Municipality,5,7.9,1
2016A00054605044,Manitoba,Brenda-Waskada,Municipality,2.5,7.5,1
2016A00054605052,Manitoba,Melita,Town,6.5,5.8,0
2016A00054605056,Manitoba,Two Borders,Municipality,2.8,5.6,0
2016A00054605062,Manitoba,Grassland,Municipality,5.2,9.5,1
2016A00054605071,Manitoba,Prairie Lakes,Rural municipality,5.1,8.5,0
2016A00054606016,Manitoba,Sifton,Rural municipality,2.7,5.8,0
2016A00054606023,Manitoba,Pipestone,Rural municipality,4.2,2.4,0
2016A00054606031,Manitoba,Wallace-Woodworth,Rural municipality,4.2,2.5,0
2016A00054606034,Manitoba,Virden,Town,5,4.4,0
2016A00054606040,Manitoba,Sioux Valley Dakota Nation,Indian reserve,4.7,4.8,101
2016A00054607039,Manitoba,Glenboro-South Cypress,Municipality,4.9,6.2,0
2016A00054607046,Manitoba,Oakland-Wawanesa,Municipality,3.4,7.2,0
2016A00054607052,Manitoba,Souris-Glenwood,Municipality,8.3,6.8,100
2016A00054607057,Manitoba,Whitehead,Rural municipality,2.6,6.8,0
2016A00054607060,Manitoba,Cornwallis,Rural municipality,3.3,4.8,0
2016A00054607062,Manitoba,Brandon,City,3.7,4.4,0
2016A00054607066,Manitoba,North Cypress-Langford,Municipality,10.1,6.3,1100
2016A00054607068,Manitoba,Carberry,Town,5.9,5.3,0
2016A00054607071,Manitoba,Elton,Rural municipality,3.1,7.2,0
2016A00054607076,Manitoba,Riverdale,Municipality,3.2,4.9,0
2016A00054608032,Manitoba,Norfolk-Treherne,Municipality,4,9.6,0
2016A00054608042,Manitoba,Victoria,Rural municipality,8.1,7.1,0
2016A00054608046,Manitoba,North Norfolk,Municipality,5.4,7,0
2016A00054608055,Manitoba,Glenella-Lansdowne,Municipality,5.5,6.4,0
2016A00054608060,Manitoba,WestLake-Gladstone,Municipality,5.7,3.3,100
2016A00054608069,Manitoba,Sandy Bay 5,Indian reserve,7.2,6.9,101
2016A00054609018,Manitoba,Grey,Rural municipality,4.5,5.6,0
2016A00054609024,Manitoba,Portage la Prairie,Rural municipality,4.2,8.1,1
