2016A00054704050,Saskatchewan,Piapot No. 110,Rural municipality,5.1,3.9,0
2016A00054704058,Saskatchewan,Bone Creek No. 108,Rural municipality,12.9,5.7,1000
2016A00054704061,Saskatchewan,Lac Pelletier No. 107,Rural municipality,15.6,6.3,1000
2016A00054705001,Saskatchewan,Moosomin No. 121,Rural municipality,2.5,5.5,0
2016A00054705004,Saskatchewan,Moosomin,Town,6.1,5.9,0
2016A00054705007,Saskatchewan,Martin No. 122,Rural municipality,2.4,3.6,0
2016A00054705009,Saskatchewan,Wapella,Town,4.7,6.6,1
2016A00054705011,Saskatchewan,Silverwood No. 123,Rural municipality,2.5,0,0
2016A00054705014,Saskatchewan,Kingsley No. 124,Rural municipality,3.9,10.2,11
2016A00054705016,Saskatchewan,Kipling,Town,7.5,5,100
2016A00054705018,Saskatchewan,Chester No. 125,Rural municipality,6.6,8.5,101
2016A00054705024,Saskatchewan,Wolseley,Town,6.5,3.3,0
2016A00054705027,Saskatchewan,Wolseley No. 155,Rural municipality,3.8,8.6,0
2016A00054705028,Saskatchewan,Elcapo No. 154,Rural municipality,3.6,5.6,0
2016A00054705029,Saskatchewan,Grenfell,Town,8.6,5.6,0
2016A00054705031,Saskatchewan,Broadview,Town,8.4,0,0
2016A00054705034,Saskatchewan,Whitewood,Town,7.2,6.9,1
2016A00054705037,Saskatchewan,Rocanville No. 151,Rural municipality,4.1,6,0
2016A00054705038,Saskatchewan,Rocanville,Town,2,4.4,0
2016A00054705041,Saskatchewan,Spy Hill No. 152,Rural municipality,5.2,2.4,0
2016A00054705047,Saskatchewan,Langenburg No. 181,Rural municipality,3.8,3.2,0
2016A00054705048,Saskatchewan,Langenburg,Town,3.1,5.4,0
2016A00054705051,Saskatchewan,Fertile Belt No. 183,Rural municipality,2.2,3.4,0
2016A00054705052,Saskatchewan,Esterhazy,Town,5.8,8,0
2016A00054705056,Saskatchewan,Stockholm,Village,5.7,3.7,0
2016A00054705057,Saskatchewan,Grayson No. 184,Rural municipality,3.3,8.7,1
2016A00054705063,Saskatchewan,McLeod No. 185,Rural municipality,3.1,8.3,0
2016A00054705064,Saskatchewan,Neudorf,Village,3.9,6.6,0
2016A00054705066,Saskatchewan,Lemberg,Town,9.9,11.5,111
2016A00054705067,Saskatchewan,Stanley No. 215,Rural municipality,3.6,10.2,10
2016A00054705073,Saskatchewan,Cana No. 214,Rural municipality,2.6,11.7,10
2016A00054705074,Saskatchewan,Melville,City,4.2,9,0
2016A00054705077,Saskatchewan,Saltcoats No. 213,Rural municipality,3,6.6,1
2016A00054705078,Saskatchewan,Saltcoats,Town,10.2,2.3,1100
2016A00054705079,Saskatchewan,Bredenbury,Town,2.6,5.7,0
2016A00054705093,Saskatchewan,Churchbridge No. 211,Rural municipality,1.3,4.7,0
